facility_id,name,street,city_raw,city,zip
ECE0CE7389AF1EA586258CE00051ECB8,THE PHOENIX HOUSE CAFE,5648 Old Hwy Rd,Morgan,Morgan,84050
8427F80D4B1202CC86258D32004DE61A,THE POST BAR & GRILL,50 S. 600 E,Morgan,Morgan,84050
34A28553E44E86B686258A4A00773FB5,THE RUSH FUNPLEX,380 West 2650 North,Pleasant View,Pleasant View,84414
84D8F5EBFE14F2ED8625768800615CD6,THE RUSTED SPOON,1310 WALL AVENUE,OGDEN,Ogden,84404
2FBDD60C696F0CEA86258BC50059367C,THE SMOKED TACO,4104 Riverdale Rd,Riverdale,Riverdale,84405
E0890A6230BEF2FE86258DAA007BBED9,THE SMOKEY SASQUATCH,2563 MONROE BLVD,OGDEN,Ogden,84401
43E87FD0617D31778625884F00581997,THE SMOKIN BOXCAR,145 Commercial Street,Morgan,Morgan,84050
186AD708F7AF925F8625768800617B4B,THE SONORA GRILL,2310 KIESEL AVENUE,OGDEN,Ogden,84401
8B8F51A3AB94ACB586257688006119AA,THE TERRACE AT MT. OGDEN,400 East 5350 South,OGDEN,Ogden,84405
F218A4398D163E2986258E51005904AF,THE THIRSTY HORSE,3611 WASHINGTON BLVD.,OGDEN,Ogden,84403
34745E901FDA75A987257B9F00727A74,Thomas Cuisine Mgmt (in Fresenius),476 W. 13th,Ogden,Ogden,84404
060BE9E7F2AD203786258DB0007DC588,THUNDER LANES,329 WASHNGTON BLVD.,OGDEN,Ogden,84404
184B92D90840CF4D86257688006131E6,TIMBERMINE STEAKHOUSE,1701 East PARK BLVD,OGDEN,Ogden,84401
C79EA91CE67D3C418625768800613CE0,TINSELTOWN 14,1038 NEWGATE MALL,OGDEN,Ogden,84405
F31F375D868C28808625768800616024,TOADS - TOADS Fun Zone,1690 W. 400 North,OGDEN,Ogden,84404
2C3C4D7C63C722F186258C140059099C,TOKYO TOWER OGDEN,1084 S Washington Blvd,Ogden,Ogden,84404
C795F0735E34FFCD86257688006170AB,TONA,210 HISTORIC 25TH STREET,OGDEN,Ogden,84401
0862180C51AEA6B7862589BB0056E6D2,TONY'S,403 39th Street,South Ogden,South Ogden,84403
F3BC07B5FC88270786257688006149BC,TOP STOP CONVENIENCE STORE #12,1210 West 12TH ST,OGDEN,Ogden,84404
F49F191DDC2631FC86258E67006BFF3B,TROPICAL SMOOTHIE CAFE,4868 S 1050 W,RIVERDALE,Riverdale,84405
1B228927194D85A386258B4800532208,TROPICAL SMOOTHIE CAFE #TSUT21,420 W 2700 N Unit 100,Pleasant View,Pleasant View,84414
234B2BAF0D65648C86258B7E005751F2,TROPICAL SMOOTHIE CAFE #TSUT23 - TROPICAL SMOOTHIE CAFE TSUT23,1351 Wall Ave,Ogden,Ogden,84404
B721E09C834CAD6786258A190061FDE1,TROPICAL SMOOTHIE CAFE #TSUT24,6040 S 3500 W,Roy,Roy,84067
59B5D74DEA9A286086258C0B007BEB39,TWO BIT BISTRO,2510 Washington Blvd,Ogden,Ogden,84401
91B972B9C209F4EF8625768800612803,T.H. BELL JR. HIGH - T.H. BELL JR. CAFETERIA,165 West 5100 South,WASHINGTON TERR,Washington Terrace,84403
CF6EE4E0E9D557AB8625768800613942,UINTAH ELEMENTARY - UINTAH ELEMENTARY CAFETERIA,2250 East 6115 South,UINTAH,Uintah,84403
D16753EBCF97D4F787258005006DD244,Union Grill,315 24th Street,Ogden,Ogden,84401
DA012DC9640BD9A88625768800618A00,UNIVERSITY BROILER,4342 HARRISON BLVD,OGDEN,Ogden,84403
4776D2070345AADB8625854400684407,UNSPOKEN,211 25th Street,Ogden,Ogden,84401
234CFED7F18183D488257A95005FF17C,UTAH DEL TACO #1148,2818 N 1850 W,Farr West,Farr West,84404
ED4A408602D75BD187257DDB00601B18,Utah Military Academy,5120 S 1050 W,Riverdale,Riverdale,84405
A24273E2067593648625768800611A95,UTAH SCHOOLS FOR THE DEAF & BLI,742 South HARRISON BLVD,OGDEN,Ogden,84404
871C0072662A773D862583D7006C59B0,UTOG Brewing,2331 Grant Ave,Ogden,Ogden,84401
65A87C1501DC79DC8625856C007567C0,UTOG Brewing - UTOG Brewing Co. Mobile,2331 Grant Ave,Ogden,Ogden,84401
91A63A2BA521C94F862576880061281F,VALLEY ELEMENTARY - VALLEY ELEMENTARY CAFETERIA,5821 East 1900 North,EDEN,Eden,84310
4B5001E4BF2A519F06257A48005D9D9C,VALLEY MARKET,2555 N. Wolfcreek Dr.,Eden,Eden,84310
1F1CD0B36A5CDDDD862576880061283E,VALLEY VIEW ELEMENTARY - VALLEY VIEW ELEMENTARY CAFETERIA,2465 West 4500 South,ROY,Roy,84067
D6CE488B4B3DC9EF8625768800619878,VENTURE ACADEMY K-8 - VENTURE ACADEMY K-8 CAFETERIA,495 N. 1500 W.,MARRIOTT SLATERVILLE,Marriott-Slaterville,84404
7129D0714510120E87257B3C0078ECE7,Virg's,4696 So. Harrison Blvd.,Ogden,Ogden,84403
32839BCA06C9452186258DC400739E03,Vitens by Ruan Thai Restaurant,3679 Harrison Blvd.,Ogden,Ogden,84403
529158C901913D178625768800611E8B,V.F.W. 1481,907 West 12TH STREET,OGDEN,Ogden,84404
5049B83EB6E3BBE4862576880061285C,WAHLQUIST JR. HIGH - WAHLQUIST JR. HIGH FOOD,2656 North 2400 West,Farr West,Farr West,84404
03226430AD6FA81D8625768800617265,WAL-MART DELI #2921,534 North HARRISVILLE RD,HARRISVILLE,Harrisville,84404
08B99BEB2A5C7F1A8725788B005706AC,Wal-Mart Deli #3789,1959 Wall Ave.,Ogden,Ogden,84401
A36B7602BC047E1F8625768800617897,WALKER CINEMAS,1610 North WASHINGTON BLVD,NORTH OGDEN,North Ogden,84414
3646A948B7C251AF86257688006165CA,WALMART SUPER CENTER #1708,4848 SOUTH 900 WEST,RIVERDALE,Riverdale,84405
51137A766D5850E986258C8200581FA6,Walmart #4349 West Haven,4227 Midland Dr.,West Haven,West Haven,84404
EB119A434F3301C687257F5E006D2C94,WARRENS CRAFTBURGER,258 25TH,OGDEN,Ogden,84401
11E91A2FA637CCB78625768800615DA3,WARRENS DRIVE-IN,5523 South 3500 West,ROY,Roy,84067
74C3A3C24E7731E08625768800612ADC,WARRENS DRIVE IN - S. OGDEN,3955 South RIVERDALE RD,SOUTH OGDEN,South Ogden,84403
52749915E752B3FE86258BFC0059A598,WARRENS RESTAURANT,3645 W 2600 N,Plain City,Plain City,84404
063E326FB82AE5AC8625768800619BB7,WASATCH CHRISTIAN SCHOOL - WASATCH CHRISTIAN SCHOOL FOOD,585 E. 39TH STREET,SOUTH OGDEN,South Ogden,84404
ADD959E5BE42B58E8625768800611BC9,WASATCH ELEMENTARY - WASATCH ELEMENTARY CAFETERIA,3370 South POLK AVE,OGDEN,Ogden,84403
0E9D478D1433FE1C86258D3800610FB1,WASATCH ROASTING COMPANY,1895 Washington Blvd.,Ogden,Ogden,84401
F8972A5726A1E5DF862586A20057BA2E,WASATCH ROASTING CO.,3150 Brinker Ave.,Ogden,Ogden,84403
C6CC4B7D6C6811C8862586A2005D6F52,WASATCH ROASTING CO. - WASATCH ROASTING CO. MOBILE,3150 Brinker Ave.,Ogden,Ogden,84403
2789B475520E95F386258DF100762813,WASHINGTON HEIGHTS CHURCH,1770 E 6200 S,OGDEN,Ogden,84405
82C6ED47746CA32A8625768800614C49,WASHINGTON TERRACE ELEMENTARY - WASHINGTON TERRACE ELEMENTARY CAFETERIA,125 East 4475 South,OGDEN,Ogden,84405
D81DE7D751B962DF87257D8F0060ED91,Watami Sushi Bistro,2361 North Washington Boulevard,North Ogden,North Ogden,84414
817932EFD26208018625841D0050746F,Weber County Jail-Summit Food Service LLC,721 W 12tth St.,Ogden,Ogden,84404
E747995E30146C19862585E50051EBA1,WEBER COUNTY SPORTS COMPLEX,4390 HARRISON BLVD.,OGDEN,Ogden,84403
CA010D972F10E85886258DD5004EAEF0,WEBER EATZ - MOBILE,2007 S 4300 W,Taylor,Taylor,84401
B057D1F55F5F47DE8625899C0054BAB6,Weber Fraternal Order of Police Mobile,975 Wall Avenue,Ogden,Ogden,84404
64C8065761517F218625768800612879,WEBER HIGH SCHOOL,430 West WEBER HIGH DR,PLEASANT VIEW,Pleasant View,84414
7427A2A2199BB99487257D3100713C51,Weber Innovation Center,1007 W 12th,Ogden,Ogden,84404
4234C76E51A8F21D86258D3800556FD7,WEBER INSTITUTE OF RELIGION,1302 Edvalson St.,Ogden,Ogden,84403
8FA31CFC47E35876862584E90067863E,Weber Recovery Center,2740 Pennsylvania Ave.,Ogden,Ogden,84401
576D26C2596959E686258DD500517EE0,WEBER SCHOOL DISTRICT - CTE,2007 S 4300 W,TAYLOR,Taylor,84401
39EE9F97CC1B8BB58625768800612143,WEBER SENIOR NUTRITION CENTER,1176 West 3300 South,OGDEN,Ogden,84401
9F044898C39DB85D86258714004C8740,WEBER STATE UNIVERSITY COMMUNITY EDUCATION CENTER,2605 Monroe,Ogden,Ogden,84401
A4DFAAA8630870EB872582EB007B707C,Weber Valley Youth Center,1305 South 700 West,Ogden,Ogden,84404
0EB3A42BD32BB36E86258BC500713FA0,WELLER'S BISTRO ON 25TH,455 25th Street Unit A,Ogden,Ogden,84401
2BB294682C01276286258C1900553772,WENDY'S,5654 S 1900 W,Roy,Roy,84067
EFCC0B83A7D4EDE1862586B2007B20BE,WENDY'S #6068,2594 North 400 East,North Ogden,North Ogden,84414
9757248C6479E21C862586B2007C8B96,WENDY'S #6071,1176 Washington Blvd.,Ogden,Ogden,84404
989872F64E36B364862586B2007CE928,WENDY'S #6072,5710 Harrison Blvd.,Ogden,Ogden,84403
14BE8C2C72B6C9DE862586B2007D3F21,WENDY'S #6077,1096 West Riverdale Road,Riverdale,Riverdale,84405
19A14CD80326AD28862586B2007A910F,WENDY'S#6058,1750 WEST 2700 NORTH,FARR WEST,Farr West,84404
B67F6A2815BA47BB86258B8800527B40,WEST FIELD HIGH SCHOOL - WEST FIELD HIGH SCHOOL - CAFETERIA,2007 S 4300 W,Ogden,Ogden,84401
25F938193233E7878625768800618C57,WEST HAVEN ELEMENTARY - WEST HAVEN ELEMENTARY CAFETERIA,4385 South 3900 West,WEST HAVEN,West Haven,84401
9514995E8B8636CF862576880061954D,WEST HAVEN TRAVEL CENTER,2105 SOUTH 1100 WEST,WEST HAVEN,West Haven,84401
BC8A6817C7C9637D8625768800613B2F,WEST WEBER ELEMENTARY - WEST WEBER ELEMENTARY CAFETERIA,4178 West 900 South,OGDEN,Ogden,84404
28B121506F908B428625884F0055BFE6,WESTSIDE PIZZA,2975 W 4000 SO Unit C,WEST HAVEN,West Haven,84401
A23AB8C41BD1EA688725844D00752165,WESTSIDE PIZZA,3639 W 2600 N Unit SUITE D,PLAIN CITY,Plain City,84404
430367FE1587E6C386258C0300822089,WETZEL'S PRETZELS & THE SCOOP,534 N Harrisville Rd,Harrisville,Harrisville,84404
1803E03D9D06BD0E8625768800618FAC,WIENERSCHNITZEL,450 North HARRISVILLE RD,HARRISVILLE,Harrisville,84404
BB411DBD6478A235862577200072F86A,WINCO FOODS #78,6060 S 3500 W,ROY,Roy,84067
A81634D30E9A5AE2862576FC0054B1A2,WINCO FOODS #79,205 WEST 12TH STREET,OGDEN,Ogden,84404
2C5F3D5265F8BAE0862576880061456E,WINEGAR'S DELI,3440 West 4800 South,ROY,Roy,84067
2D21FE74D9B3A4EE8625883800619FCD,"WING NUTZ OGDEN, LLC",2332 KIESEL AVENUE,OGDEN,Ogden,84401
6F52A3E33BCE9D288625875A005761EC,WING WAH CAFE,1481 E. 5600 so.Unit F-103,South Ogden,South Ogden,84403
BB69C47E9F580E0186257688006146D7,"WING WAH GOURMET, INC.",465 East 12TH ST,OGDEN,Ogden,84404
66192F2BC0DED4AF8625862A005E9919,WINGSTOP,460 EAST 12TH STREET,OGDEN,Ogden,84404
FFA32DB9BE3263B18725816A007213A6,Wingstop #083,835 West Riverdale Road,Riverdale,Riverdale,84405
02C57CCB462408AA86258C9700611EBD,WINGSTOP #53105,371 E 2600 N Unit B,North Ogden,North Ogden,84414
362416DDAA5241E88625768800616D43,WISEGUYS COMEDY,269 25TH ST,OGDEN,Ogden,84401
2EC4372B3F317C0786258B780057C208,WPR - COMFORT STATION,5233 Wasatch Peaks Rd.,Morgan,Morgan,84050
B03F88A1C8EC167386258CE400737F8C,WPR - MID MOUNTAIN PIZZA - MID MOUNTAIN PIZZA,5233 Wasatch Peaks Road,Morgan,Morgan,84050
14031BC13E5E035686258BC5007BF383,WPR - OAKS FOOD TRAILER - OAKS FOOD TRAILER (WPR),5233 Wasatch Peaks Rd.,Morgan,Morgan,84050
236593FEE3B274A486258936007F4449,WPR - Oaks Lodge - WPR - OAKS LODGE,4213 N. Morgan Valley Dr.,Morgan,Morgan,84050
E0059D7EC09F0D3F86258BC5005DBB6B,WPR - TAVERN,4213 N Morgan Vally Dr.,Peterson,Peterson,84050
AFF5C2BCDB882BF186258B78005A64B0,WPR - TEE BAR & GRILL,5233 Wasatch Peaks Rd.,Morgan,Morgan,84050
245CB0DB26158C9086258BC5005E5E7F,WPR MARKET,5233 Wasatch Peaks Rd,Morgan,Morgan,84050
994A4213F7C052218625768800618C2A,WSU-Student Union (Sodexo),2115 UNIVERSITY CIRCLE,OGDEN,Ogden,84408
3254C9C24434649B8725839E0062A35B,WSU Starbucks,3910 West Campus Drive,Ogden,Ogden,84408
27682F19221BEA5A87257A5C006280F8,WSU Stewart Wasatch Bldg. - FoD (Sodexo),3105 Wildcat Village,Ogden,Ogden,84408
F115E63CE4CAD8138625890C006019B5,XALISCO,2430 Grant Avenue,Ogden,Ogden,84401
E19B12584048A8718625768800612070,YCC CENTER,2261 South ADAMS AVENUE,OGDEN,Ogden,84401
6B7C8A093A360B8587257DDB0054722B,YMCA of Northern Utah,575 Lockwood Drive,Ogden,Ogden,84404
E15AC73BBB2372398625768800616DED,YOUTH IMPACT,2305 GRANT AVENUE,OGDEN,Ogden,84401
0A83C1A35EADD847862584A20064A12A,YU'S MAPLE GARDEN CHINESE REST.,2501 Wall Avenue,Ogden,Ogden,84401
D40124E50BD9466986258DB0007C26F9,"Z's SWEETS, LLC",3920 WASHINGTON BLVD.,OGDEN,Ogden,84402
38267ED1B679BED88625848E005D46FF,Zao Asian Cafe,831 W. Riverdale,Riverdale,Riverdale,84405
D5C0D163738537E287257C7E006EF693,Zaxby's,141 W. 12th Street,Ogden,Ogden,84404
20EBA707DEE2E3CB8625768800618EA3,ZEPPE'S HARRISVILLE - ZEPPE'S ITALIAN WATER ICE,883 North 400 East,OGDEN,Ogden,84404
147B1A62ED5EC7AD86258C8100569EEE,Zeppe's Italian Ice,3442 W 4000 S,West Haven,West Haven,84401
DF020E32E5094F738625867200649E2A,ZEPPE'S ITALIAN ICE,704 West Riverdale Road Unit 1,Riverdale,Riverdale,84405
B25F05AD953705B886258846007C25FC,Zeppe's Italian Ice Moble #2 Lic#U637WM,704 W. Riverdale Road,Riverdale,Riverdale,84405
BB3BC9A0E7E0BD8987257F9C0079E105,Zeppes Italian Ice (Mobile) - Zeppes Italian Ice Mobile Lic# V538NR,704 West Riverdale Road Unit 1,Riverdale,Riverdale,84405
0C42C3E703647956872579DF0068901C,Zhang's Chinese Gourmet,380 North 2000 West,Marriott-Slaterville,Marriott-Slaterville,84404
08D1B1979101E3438625768800618F29,ZHANG'S CHINESE KITCHEN,2586 NORTH 400 EAST,NORTH OGDEN,North Ogden,84414
9D476BE3177AFF7F87257738006E79ED,Zhang's Chopstix,4510 Harrison Blvd.,Ogden,Ogden,84403
1124F9CD903B759A86258E580042B3A1,ZZ Email test - Aug 19th,88 wilce,ajax,Ajax,65421
5F452C17DE8472718625892E0082914B,Episcopal Church of the Good Shepherd,2374 Grant Avenue,Ogden,Ogden,84401
472C678155D239A386258BE00072DBB6,FRUGAL FLAMINGO,442 S 300 W,Washington Terrace,Washington Terrace,84405
E201426C52FC002286258D640062E0C9,OGDEN - WEBER TECH. COLLEGE/CULINARY EDUCATION - OGDEN WEBER TECH. COLLEGE/CULINARY EDUCATION,200 N WASHINGTON BLVD.,OGDEN,Ogden,84404
9FA62D7D1A11D59887257EF90081E68D,SMITH'S #30 - Smith's #30 Coffee Shop,4275 South HARRISON,SOUTH OGDEN,South Ogden,84403
612500D50E2D98A8862576880061492D,TOP STOP CONVENIENCE STORE,2120 South WALL AVE,OGDEN,Ogden,84401
